"error" "lambda"
"1" 6.89385147712619e-14 "1"
"2" 3.13498884599507e-14 "1"
"3" 7.80950794253049e-14 "1"
"4" 1.39864461341031e-13 "1"
"5" 1.23069611928548e-13 "1"
"6" 3.04788878075999e-14 "1"
"7" 6.48114692637101e-14 "1"
"8" 9.34140879600966 "1"
"9" 5.77830431589704e-14 "1"
"10" 9.5609169277608 "1"
"11" 8.23739398253419e-14 "1.053"
"12" 6.43946709259218e-14 "1.053"
"13" 15.9738455918029 "1.053"
"14" 7.77495242813845e-14 "1.053"
"15" 7.94337475808453 "1.053"
"16" 148.777728611817 "1.053"
"17" 29.2986186297036 "1.053"
"18" 9.90011546007518e-14 "1.053"
"19" 1.22905409571329e-13 "1.053"
"20" 0.916921511079733 "1.053"
"21" 17.2016593107178 "1.105"
"22" 10.867938825092 "1.105"
"23" 6.57396043733364e-14 "1.105"
"24" 7.42055219060598e-14 "1.105"
"25" 6.80540210702171e-14 "1.105"
"26" 2.54211497292521e-14 "1.105"
"27" 5.68843508437699 "1.105"
"28" 6.72580402249379e-14 "1.105"
"29" 5.87076305571739e-14 "1.105"
"30" 7.04835472767925e-14 "1.105"
"31" 204.964868502167 "1.158"
"32" 11.3683317988895 "1.158"
"33" 5.53870269659419 "1.158"
"34" 5.73151565665519e-14 "1.158"
"35" 33.2650410408978 "1.158"
"36" 3.75983874940941e-14 "1.158"
"37" 16.1200567127618 "1.158"
"38" 7.23684666069089e-14 "1.158"
"39" 24.0730219768661 "1.158"
"40" 6.05144404542417e-14 "1.158"
"41" 6.31277667137726e-14 "1.211"
"42" 7.26953428261257 "1.211"
"43" 4.86777957222373e-14 "1.211"
"44" 12.2024056025329 "1.211"
"45" 3.59509347182254e-14 "1.211"
"46" 8.43124153913739e-14 "1.211"
"47" 7.52862417360568e-14 "1.211"
"48" 74.320722932698 "1.211"
"49" 5.34247502244386e-14 "1.211"
"50" 104.782462562448 "1.211"
"51" 6.06255781795583e-14 "1.263"
"52" 21.8408805467963 "1.263"
"53" 9.74247115039055e-14 "1.263"
"54" 6.9230834873016e-14 "1.263"
"55" 20.2941283286204 "1.263"
"56" 17.9776643053892 "1.263"
"57" 7.51967749881882e-14 "1.263"
"58" 5.75495753631588e-14 "1.263"
"59" 5.30453980868872e-14 "1.263"
"60" 17.9375656544588 "1.263"
"61" 4.76999498277038e-14 "1.316"
"62" 94.2075811966718 "1.316"
"63" 3.75983874940941e-14 "1.316"
"64" 5.9278174872515e-14 "1.316"
"65" 6.76572012380239e-14 "1.316"
"66" 4.86777957222373e-14 "1.316"
"67" 30.9873462426188 "1.316"
"68" 8.74477697471952e-14 "1.316"
"69" 246.396970996348 "1.316"
"70" 8.31061670238196e-14 "1.316"
"71" 15.5418336211189 "1.368"
"72" 10.3361249695669 "1.368"
"73" 79.5789164627489 "1.368"
"74" 1.46769076392935e-14 "1.368"
"75" 6.43946709259218e-14 "1.368"
"76" 6.31277667137726e-14 "1.368"
"77" 7.38417671571289e-14 "1.368"
"78" 5.60083179980872e-14 "1.368"
"79" 5.74324855666558e-14 "1.368"
"80" 5.54041113492131e-14 "1.368"
"81" 2.93538152785869e-14 "1.421"
"82" 5.39264020773381e-14 "1.421"
"83" 173.325580727972 "1.421"
"84" 6.39751572033603e-14 "1.421"
"85" 16.1272571129032 "1.421"
"86" 18.0677375917843 "1.421"
"87" 5.74324855666558e-14 "1.421"
"88" 6.60460843768206e-14 "1.421"
"89" 7.03879763212729e-14 "1.421"
"90" 19.0758814530165 "1.421"
"91" 33.8787457176141 "1.474"
"92" 177.187549194984 "1.474"
"93" 25.1218586039089 "1.474"
"94" 4.93643993881696e-14 "1.474"
"95" 4.40307229178804e-14 "1.474"
"96" 7.97160129876322e-14 "1.474"
"97" 8.33488132833235e-14 "1.474"
"98" 164.839656799979 "1.474"
"99" 7.77495242813845e-14 "1.474"
"100" 7.41147505914642e-14 "1.474"
"101" 6.86969293849847 "1.526"
"102" 6.26997769199014e-14 "1.526"
"103" 7.23684666069089e-14 "1.526"
"104" 22.9787542181587 "1.526"
"105" 8.20464079523654e-14 "1.526"
"106" 8.33488132833235e-14 "1.526"
"107" 5.55254786608074e-14 "1.526"
"108" 19.5325910921579 "1.526"
"109" 7.48378384519564e-14 "1.526"
"110" 16.5053022363341 "1.526"
"111" 11.6843964057147 "1.579"
"112" 5.13691767375271e-14 "1.579"
"113" 89.307761051449 "1.579"
"114" 19.0525632314728 "1.579"
"115" 4.21562076956869e-14 "1.579"
"116" 7.56351020033661 "1.579"
"117" 5.40510875665098e-14 "1.579"
"118" 7.08772809786418 "1.579"
"119" 94.0786075426051 "1.579"
"120" 151.092575642814 "1.579"
"121" 7.38417671571289e-14 "1.632"
"122" 7.51967749881882e-14 "1.632"
"123" 4.01943669423046e-14 "1.632"
"124" 8.58943997676392e-14 "1.632"
"125" 33.5386079547965 "1.632"
"126" 10.1944110654592 "1.632"
"127" 6.93280010048651e-14 "1.632"
"128" 5.39264020773381e-14 "1.632"
"129" 3.02572202271209e-14 "1.632"
"130" 7.2461425497647e-14 "1.632"
"131" 4.76999498277038e-14 "1.684"
"132" 5.49159598835613e-14 "1.684"
"133" 5.55254786608074e-14 "1.684"
"134" 7.03794448199187 "1.684"
"135" 10.6388305905039 "1.684"
"136" 8.93515141822049e-14 "1.684"
"137" 19.2713213695014 "1.684"
"138" 84.6666387987603 "1.684"
"139" 12.5200072371596 "1.684"
"140" 6.44991230155382e-14 "1.684"
"141" 10.6536327720078 "1.737"
"142" 18.9372848714611 "1.737"
"143" 8.23739398253419e-14 "1.737"
"144" 5.54041113492131e-14 "1.737"
"145" 8.95772446830113e-14 "1.737"
"146" 6.77566240708481e-14 "1.737"
"147" 8.03887338846093e-14 "1.737"
"148" 15.0915411754495 "1.737"
"149" 141.109149549606 "1.737"
"150" 1.35413861807724e-13 "1.737"
"151" 16.0161018277759 "1.789"
"152" 154.233862613664 "1.789"
"153" 3.74189192259782e-14 "1.789"
"154" 9.28249142961847e-14 "1.789"
"155" 20.7493715656125 "1.789"
"156" 5.34247502244386e-14 "1.789"
"157" 20.3664586425169 "1.789"
"158" 18.9169542381883 "1.789"
"159" 8.71393110444154e-14 "1.789"
"160" 21.2627855242263 "1.789"
"161" 4.89535928059157e-14 "1.842"
"162" 14.4990278975228 "1.842"
"163" 6.64525256553368e-14 "1.842"
"164" 5.70518290485233 "1.842"
"165" 14.7823898955365 "1.842"
"166" 8.03887338846093e-14 "1.842"
"167" 7.70537651062907e-14 "1.842"
"168" 17.6162258774269 "1.842"
"169" 5.55254786608074e-14 "1.842"
"170" 16.1122489776839 "1.842"
"171" 32.6607948499957 "1.895"
"172" 8.62073130071116e-14 "1.895"
"173" 13.7871963494183 "1.895"
"174" 6.60460843768206e-14 "1.895"
"175" 6.96186857221385e-14 "1.895"
"176" 4.21562076956869e-14 "1.895"
"177" 20.3366399961794 "1.895"
"178" 6.48114692637101e-14 "1.895"
"179" 81.3993625334122 "1.895"
"180" 4.21562076956869e-14 "1.895"
"181" 20.9239526640234 "1.947"
"182" 6.61479288234022e-14 "1.947"
"183" 27.715002720414 "1.947"
"184" 4.69890315178617e-14 "1.947"
"185" 11.2872019272918 "1.947"
"186" 29.5819041600409 "1.947"
"187" 4.71320730405779e-14 "1.947"
"188" 6.22688455115583e-14 "1.947"
"189" 5.50384036473505e-14 "1.947"
"190" 5.88221821403574e-14 "1.947"
"191" 9.28249142961847e-14 "2"
"192" 169.209188940365 "2"
"193" 6.13979096746473e-14 "2"
"194" 7.03879763212729e-14 "2"
"195" 5.29183430587217e-14 "2"
"196" 160.427994506261 "2"
"197" 7.80950794253049e-14 "2"
"198" 16.4304117529424 "2"
"199" 14.1342668694452 "2"
"200" 5.18907045929653e-14 "2"
